timestamp,overall,index_vix,blue_chip,sz_growth,mid_small,hard_tech,iv_IO,iv_HO,iv_MO,iv_510050.XSHG,iv_510300.XSHG,iv_159919.XSHE,iv_159901.XSHE,iv_159915.XSHE,iv_510500.XSHG,iv_159922.XSHE,iv_588000.XSHG,iv_588080.XSHG,spread_index_bluechip,spread_bluechip_szgrowth,n_instruments,dq_flags,expected_instruments,missing_instruments,spread_index_vix_overall,spread_blue_chip_overall,spread_sz_growth_overall,spread_mid_small_overall,spread_hard_tech_overall
2024-07-16 14:00:00,18.31367998624901,18.138126455806095,12.775350698815991,20.465192669492993,18.92538208535125,25.14623926183536,13.17283539978461,12.4551851554546,23.293355734178537,12.293786004193986,13.233299596081634,13.407040854413385,16.388579179460756,20.822238840733327,19.016423254457926,18.543763633185335,25.1989320519103,25.015097293253525,5.362775756990102,-7.689841970677,12,0,12,0,,,,,
2024-07-16 14:30:00,18.205359055367964,18.11370674543567,12.683045141217262,20.647997959769786,18.86884562658041,24.696773399627293,13.00594063607888,12.499364719727698,23.362502622551297,12.17849395067663,13.167876713109855,13.300691808137596,16.281539876817863,21.02997866926004,18.970305729542485,18.441647513639523,24.682822321008384,24.73135766687743,5.430661604218409,-7.96495281855252,12,0,12,0,,,,,
2024-07-16 15:00:00,18.209986175184454,18.018278565589156,12.706932383681908,20.580368908178244,18.88245217966969,24.821723482624417,13.038156084143624,12.451912494473952,23.25541655956828,12.280804409604288,13.119037324382306,13.212545869383357,16.26813678968373,20.964929517804425,19.00292839693299,18.382488194376723,24.9682012694114,24.459389390583272,5.311346181907249,-7.873436524496336,12,0,12,0,,,,,
2024-07-17 10:00:00,18.433869238598504,18.29282391388528,12.744032984572124,20.875920728516192,19.164495848764723,25.09176061377531,13.14687642580614,12.6286024014929,23.650105464563488,12.290553515596685,13.16145520423713,13.416871497635844,16.705143654812467,21.229462857319263,19.201936896130107,19.00143669237833,25.12384795769434,25.010292208337763,5.548790929313158,-8.131887743944068,12,0,12,0,,,,,
2024-07-17 10:30:00,18.42299947557312,18.34031728939735,12.747039011363222,20.77195124582399,18.983185203741744,25.3332723811379,13.106010762416997,12.681580431888596,23.736584695576703,12.251549312496923,13.229665922883768,13.326297872276768,16.63176189024529,21.12673869763545,19.060660344498487,18.64840231194368,25.53550186272012,24.81571892971253,5.593278278034129,-8.024912234460766,12,0,12,0,,,,,
2024-07-17 11:00:00,18.369156905630167,18.506674675561214,12.714093951538324,20.69670624953307,18.97145290647347,25.194912302838596,13.172392091059058,12.829337521087592,23.977361632371395,12.225858096158634,13.174397616362675,13.35011705368535,16.635935434267004,21.05119926585167,19.007603279474257,18.81642915846349,25.299207431879285,24.93107648502263,5.792580724022894,-7.982612297994745,12,0,12,0,,,,,
2024-07-17 11:30:00,18.323491675702527,18.529308305548636,12.758691849515252,20.3930177385098,18.861539068212675,25.30302954240137,13.262828955286215,12.796212628778706,23.961724352534215,12.28881437298575,13.19820374491792,13.392514825162086,16.28962198609725,20.75546094613324,18.906972096759,18.667579282567846,25.491812713315003,24.821135248080967,5.770616456033384,-7.634325888994546,12,0,12,0,,,,,
2024-07-17 13:30:00,18.356677596123657,18.534953315660232,12.867476894183817,20.59263345655016,18.938709211203165,25.07486580920065,13.299234267549911,12.87457630341299,23.95566489258015,12.386989180828731,13.32354007134405,13.47255789664516,16.550422195366508,20.949451973957576,18.98168416842467,18.75664259550274,25.23524604366726,24.668319566847995,5.667476421476415,-7.725156562366344,12,0,12,0,,,,,
2024-07-17 14:00:00,18.17612771549683,18.396213416300764,12.6629688442463,20.163251493891543,18.910440770450087,25.045979084127328,13.0398544332889,12.619920757917956,23.935112271751375,12.15626045210692,13.14231255709782,13.308633033096276,16.316983252719716,20.51198563422345,18.98369073338819,18.59944691911708,25.194322523359553,24.672175626124066,5.733244572054463,-7.500282649645243,12,0,12,0,,,,,
2024-07-17 14:30:00,18.2861909070203,18.34110843920207,12.79748374365258,20.35783639009974,18.95415041891665,25.176389969992393,13.194249683186715,12.674737466249017,23.756898568344877,12.366362651573896,13.212090678338026,13.319430783983726,16.374917105077238,20.725567027301643,19.021359755323303,18.674185425232626,25.32521621020064,24.80208454075227,5.543624695549495,-7.560352646447162,12,0,12,0,,,,,
2024-07-17 15:00:00,18.519343335971143,18.683436887444504,12.970739557072742,20.737277917700528,18.952220842589767,25.574083758709204,13.402448466066746,12.79158074496371,24.267729209665916,12.566811763170929,13.36064089528913,13.452400779803186,16.460097325693617,21.13870855590373,19.02457929107174,18.657983944155045,25.801082502363528,25.004991854580872,5.712697330371762,-7.766538360627786,12,0,12,0,,,,,
2024-07-18 10:00:00,18.872395755882216,19.188391092833815,13.034018707896577,20.686164732078975,19.0544099941192,25.122541209088723,13.795450887034502,13.176789393114138,24.762118489520716,12.483824509097488,13.51035663204255,13.677122950247616,16.60022281206245,21.073378015948222,19.059714413467965,19.030414543090533,25.20290299455083,24.980921107132392,6.154372384937243,-7.6521460241824,12,0,12,0,,,,,
2024-07-18 10:30:00,19.0036939706495,19.11903161058383,13.167179099676655,20.95810275509635,19.208783957922808,25.231745557870816,13.868724871272835,13.177618311201323,24.527788007396303,12.674377694376773,13.59597813544888,13.74576525691612,16.766304964940588,21.35057066742676,19.206984850787244,19.216901620617055,25.289790840661492,25.12954946632177,5.951852510907171,-7.790923655419691,12,0,12,0,,,,,
2024-07-18 11:00:00,18.841740461382777,19.288830284017493,13.056086856215646,20.749355758558742,19.138230386284512,24.91912070160063,13.792907027912662,13.147480652098126,24.861082417007204,12.48833709593564,13.55120354758252,13.700507316401666,16.78296570156956,21.118557004006853,19.116383250717416,19.236538006607205,24.971881612415455,24.826744123578205,6.2327434278018465,-7.6932689023431,12,0,12,0,,,,,
2024-07-18 11:30:00,18.871999010912997,19.223615429392368,13.113391515770228,20.912985171224403,18.955378771432223,25.055470784532694,13.91093834162665,13.485758429377034,24.630748093203135,12.584124153820753,13.584251089273035,13.65493255104142,16.56476084656766,21.313516546204102,18.947628358152595,18.990333133895483,25.138463566020636,24.911137062238147,6.110223913622139,-7.799593655454174,12,0,12,0,,,,,
2024-07-18 13:30:00,18.8886571386669,19.50661283959924,13.216968219720597,20.83051303505102,19.146586773028883,24.90251108418181,14.264857300464298,13.877978961831165,24.881578829372337,12.705276257509697,13.673732911324624,13.761669625421158,16.77363049960425,21.215174984935334,19.176638516438725,19.01079422043473,25.030933901418383,24.680338147221516,6.2896446198786435,-7.613544815330425,12,0,12,0,,,,,
2024-07-18 14:00:00,18.951802293789243,19.43219004213581,13.25584806454206,20.83874082249689,19.13871870181673,25.119024444172915,14.257395095837625,13.70880784626798,24.759413450759528,12.730353476627725,13.724873861473796,13.80302989713682,16.75579535109796,21.2267240114539,19.211735133981165,18.81044023933635,25.326219602695204,24.76432966713741,6.1763419775937525,-7.582892757954832,12,0,12,0,,,,,
2024-07-18 14:30:00,18.875272410362033,19.539270786578804,13.153852950302271,20.661027623538615,19.154451568475594,25.040899608038824,14.209888302688189,13.755490204354471,24.95860077519798,12.678422100867053,13.568039671437562,13.709143913766308,16.67463660113003,21.043229991483457,19.22263089198501,18.846228556960483,25.437880855713736,24.356253074570574,6.385417836276531,-7.507174673236342,12,0,12,0,,,,,
2024-07-18 15:00:00,18.98720634483665,20.01248021713497,13.242525710939873,20.654247870635736,19.16271575736122,25.29041297559197,14.353357938815645,13.825805533570565,25.768119517586474,12.80070110621935,13.62740296030918,13.785332462047531,16.489942391950226,21.0564640462582,19.240972945678102,18.80608740020228,25.599000604825218,24.761021603546833,6.7699545061950985,-7.411722159695863,12,0,12,0,,,,,
2024-07-19 10:00:00,18.930660988645148,19.966221029968203,13.192290351227037,20.759313419302845,19.24094287417154,25.182091370049974,14.446707383750354,13.639554237751325,25.584028121717107,12.73917658475176,13.576283415572194,13.852985346379263,16.548646416654396,21.149267130430577,19.284596528047608,19.03931560234068,25.39266941437552,24.795481769413268,6.773930678741166,-7.567023068075809,12,0,12,0,,,,,
2024-07-19 10:30:00,18.706961776554024,19.56632175747522,13.115290336986533,20.533800474084636,19.07862619866248,24.77493690631046,14.341184522606854,13.503610100539904,24.93676629466336,12.601832176703368,13.57184560263718,13.746846037558688,16.242290178356473,20.94654320912838,19.148577229573583,18.7565176658458,24.896274020268372,24.560348283866936,6.451031420488686,-7.418510137098103,12,0,12,0,,,,,
2024-07-19 11:00:00,18.685295819461924,19.24115437078382,13.024907803467276,20.195160894341843,18.90593256350377,25.15986150505996,14.18589646370709,13.532384274548829,24.45059627225573,12.55915567223012,13.42636964690012,13.667942946566203,16.09648105065343,20.59843633168579,19.011747996284164,18.411491166653295,25.405693143690105,24.728418353605356,6.216246567316546,-7.170253090874567,12,0,12,0,,,,,
2024-07-19 11:30:00,18.688828105099915,19.16324082593957,13.09330272635673,20.48297963254681,18.925932322175772,24.974399758957738,14.29535764000522,13.836912161992418,24.184691744478144,12.638194292043933,13.506868025672777,13.608511174750811,16.10976483886206,20.9086292170662,19.03127209286629,18.43392404291043,25.210013938183113,24.55583664248874,6.06993809958284,-7.389676906190081,12,0,12,0,,,,,
2024-07-19 13:30:00,18.717558488238133,19.240986750337782,12.991289331765174,20.319372323620737,18.766624488500504,25.362670142202504,14.292406804792185,13.750458726465997,24.34980032040864,12.50932569972364,13.409003027800892,13.627347669682358,15.92188711124622,20.74484562493485,18.841564053791483,18.416084925636277,25.642019830059727,24.87189698881833,6.249697418572609,-7.328082991855563,12,0,12,0,,,,,
2024-07-19 14:00:00,18.69832860804459,19.1207756670918,12.949945218514127,20.349435942234663,18.818208450132495,25.303968560122147,14.176221279385926,13.722768610901332,24.197766209671748,12.407337680540971,13.429007461152162,13.593869221381537,15.988965576307018,20.773117901286593,18.902477934856883,18.421096845608247,25.56869302643479,24.842731847011652,6.1708304485776715,-7.399490723720536,12,0,12,0,,,,,
2024-07-19 14:30:00,18.719598129382028,19.02631787989153,13.117606708530944,20.38406107205442,18.848733535381903,25.218847009397415,14.056347508864924,13.634426264771871,24.124097871177952,12.677234578172166,13.519117018659571,13.603926262488262,15.939753475523965,20.81267203844096,18.92560712552159,18.487975514174583,25.436294186900604,24.84194417657777,5.908711171360583,-7.266454363523476,12,0,12,0,,,,,
2024-07-19 15:00:00,18.851651990075236,19.2220509129318,13.356774710718987,20.266537099726055,18.884305552996935,25.480212899870075,14.145652545735189,13.821550945320496,24.43751726271665,13.134367724759196,13.553622710100594,13.645009875607007,16.220033518724364,20.663789719104397,18.94961461862164,18.5776967603193,25.906933768650713,24.739247190947275,5.865276202212815,-6.909762389007071,12,0,12,0,,,,,
2024-07-22 10:00:00,19.33951524520622,19.727175186386965,13.68157352056035,21.042834828469147,19.459722227404217,26.34755413652816,14.567930585696656,14.380717421981334,24.97922875828474,13.331439729542112,13.979218625527867,14.1718798731085,16.477638266699998,21.461731388159492,19.570863300044937,18.92359636742593,26.671532344934473,25.710052649767977,6.045601665826615,-7.361261307908796,12,0,12,0,,,,,
2024-07-22 10:30:00,19.277120085975376,19.57283400103336,13.610496885544332,21.14644822998652,19.47652066102033,26.22957240750371,14.45665913919332,14.452673699878948,24.79550719323764,13.40240803098186,13.745623475622471,14.153998443143877,16.637170420172477,21.554730990709125,19.559999143941873,19.07193456332874,26.57789070989434,25.53989351474755,5.962337115489028,-7.535951344442186,12,0,12,0,,,,,
2024-07-22 11:00:00,19.181295303779635,19.3160290013728,13.557305568873913,20.928121580628016,19.29709457290889,26.249439909127297,14.370019877014272,14.428416572248306,24.35568518711352,13.392086517357562,13.65388735782775,14.05489567412898,16.615599324605743,21.315540028964993,19.3864114172044,18.863488015275657,26.462830378432923,25.833947588845874,5.75872343249889,-7.370816011754105,12,0,12,0,,,,,
2024-07-22 11:30:00,19.10759894399437,19.28585782425216,13.51716961084568,20.91920409193648,19.174856742260715,26.146204264251416,14.368971757954716,14.292568308569322,24.30988318311605,13.35755560913275,13.611495202735425,13.98939350435234,16.55272407007379,21.30856533484164,19.2721260545833,18.704057428836535,26.386009829241637,25.678731907422435,5.768688213406477,-7.402034481090798,12,0,12,0,,,,,
2024-07-22 13:30:00,19.190946061453293,19.37162217750601,13.622288817564709,20.950886866925643,19.355070802619537,26.162508355496826,14.401499319028549,14.184610230206374,24.461608057270016,13.534972963583758,13.65529204450508,13.994994123612368,16.723817928647907,21.33119050020533,19.42264588973987,19.029240560947624,26.41507888754429,25.676850669388145,5.7493333599413,-7.328598049360934,12,0,12,0,,,,,
2024-07-22 14:00:00,19.154832794166413,19.334743214388197,13.457137582270938,20.873806728635504,19.36884145474409,26.213582530944745,14.440791575753128,14.174235373913218,24.370133420893712,13.265932604824998,13.558480049588592,14.096125643720308,16.79367033773852,21.24037056692206,19.41801138327052,19.133423104330134,26.431610172431796,25.796498756311685,5.877605632117259,-7.416669146364565,12,0,12,0,,,,,
2024-07-22 14:30:00,19.035496378224742,19.28757852039948,13.331802474412983,20.816372056743017,19.142035899091,26.1295405484393,14.382072199527968,13.946612126249384,24.362322414769235,13.048677558549096,13.54319078350654,13.912620548100753,16.668420795983305,21.192460426841333,19.19596545646793,18.88367217249769,26.37251300609555,25.665853463748277,5.955776045986493,-7.484569582330032,12,0,12,0,,,,,
2024-07-22 15:00:00,19.0500629523197,19.257707987854896,13.37670396531421,20.675980288891523,19.07142520368832,26.267438251940497,14.261867283760518,13.998516429028871,24.415952450871657,13.127635307481222,13.563992204810868,13.885938120648207,16.66034315810386,21.047205051092696,19.136060194230716,18.76339434581791,26.684450706129137,25.47065546616244,5.8810040225406865,-7.299276323577313,12,0,12,0,,,,,
2024-07-23 10:00:00,19.07875750828228,19.3314076444726,13.122687750413942,21.171477527732,18.890786819969534,26.468558111997613,14.29284365902097,13.960446878823388,24.518191223526088,12.866551076741317,13.31394016613472,13.658568397728926,16.788992393661488,21.55495254641879,18.89614100137899,18.86613137779346,26.668195303842595,26.07192797476162,6.208719894058657,-8.048789777318056,12,0,12,0,,,,,
2024-07-23 10:30:00,19.159726234565145,19.412025914878487,13.253982028683058,20.965790722094187,19.20185288933334,26.501708010293537,14.496677124024464,13.98595163841419,24.485710334090644,12.955676060936057,13.4878102634039,13.789354687074551,16.90525056816916,21.331186337891076,19.20665314771118,19.180595065632644,26.729325681695848,26.054346137084707,6.158043886195429,-7.711808693411129,12,0,12,0,,,,,
2024-07-23 11:00:00,19.05610976919707,19.323411478472728,13.200028525061288,20.834918962103696,18.92689436003863,26.48685070521799,14.443161738953748,13.847628168817955,24.356399303014943,12.938106962463202,13.41886139237694,13.595082796393854,16.89253515768641,21.185466813352157,18.908172283619113,19.010473981732552,26.624457739158608,26.217414398452533,6.123382953411442,-7.63489043704241,12,0,12,0,,,,,
2024-07-23 11:30:00,19.03969127387474,19.312893514241093,13.143185560091258,20.74396103594933,19.00077200778297,26.481292947521833,14.476746735347934,13.769139104792716,24.32526084523403,12.77117372829236,13.436697551265134,13.77153154802244,16.828870382237106,21.089587932573856,18.991229770855256,19.04335149207923,26.821346820871373,25.808217906160777,6.169707954149835,-7.600775475858068,12,0,12,0,,,,,
2024-07-23 13:30:00,18.934238789817375,19.423389179431613,13.141686272448185,20.81777739524179,19.011406370121627,25.985318413547187,14.46951056929094,13.788164483215589,24.474388723576887,12.731376866878175,13.47248756001391,13.793981327748304,16.797356096290898,21.1694148693899,18.95877973660579,19.24578399734676,26.058115297656453,25.842368975084728,6.28170290698343,-7.676091122793608,12,0,12,0,,,,,
2024-07-23 14:00:00,19.08241362439272,19.509246920856818,13.09910334657494,20.83985939713967,19.17167333126619,26.451907991993902,14.565391723308482,13.717317075229833,24.591527156796392,12.672915356242797,13.44295364560478,13.760121297031247,16.873290964967055,21.185303302671645,19.119833952166605,19.40217697707947,26.649737981420113,26.060543556516265,6.410143574281879,-7.74075605056473,12,0,12,0,,,,,
2024-07-23 14:30:00,19.261439528801624,19.724712916897246,13.395296230076037,20.939832851761985,19.425871405176093,26.547407203389483,14.825102045051928,13.828566877065088,24.801044354362,12.916721381143216,13.779289162524549,14.126924733975772,16.910127941557743,21.289878351537663,19.372810494949036,19.662853869540843,26.68879669884967,26.270316380784003,6.329416686821212,-7.54453662168595,12,0,12,0,,,,,
2024-07-23 15:00:00,19.46851764010975,20.248659760531563,13.366731014360507,20.91295737565444,19.508690819477856,27.143609843784795,15.07702663043801,13.927751109865332,25.550919975957033,12.920882454652595,13.724733621929923,14.077373035759669,16.69906326403401,21.27999397101272,19.508368393945812,19.51013180515328,27.226918733427187,26.979444233722965,6.881928746171054,-7.546226361293931,12,0,12,0,,,,,
2024-07-24 10:00:00,19.527459725161066,20.661825534922883,13.6280677786731,20.969161859565062,19.345840690612413,27.144492217769724,15.513053648242275,14.051570776537986,25.928804372919785,12.857432588748669,14.323359203810076,14.446421105973156,16.759854777279426,21.327410696117568,19.29758642730594,19.562621673867888,27.344120547781632,26.731458738388053,7.033757756249782,-7.341094080891962,12,0,12,0,,,,,
2024-07-24 10:30:00,19.618185019102008,20.71973277807773,13.797237974558652,21.04713778048089,19.49638265851542,27.246120454764768,15.573970642591089,14.254628157661672,25.92742233860148,13.023811797155895,14.501861353460871,14.556109304143428,17.016084843267958,21.401678304333423,19.46397515928675,19.643846744096273,27.40384718250108,26.920620036158628,6.922494803519079,-7.24989980592224,12,0,12,0,,,,,
2024-07-24 11:00:00,20.171666945014337,21.078103231627267,14.27962853654986,21.99699580731504,19.93516545019449,27.969775731164148,16.129195716239668,14.56329729663379,26.17154508442036,13.523609891880795,14.957040663025923,15.075411788314003,17.801040860546404,22.38595007307292,19.873775850049853,20.208672241719785,28.083760020537294,27.734731540482453,6.798474695077408,-7.717367270765179,12,0,12,0,,,,,
2024-07-24 11:30:00,19.953843635914524,20.695104369236123,14.012914521316684,21.384712719856505,19.632545999619207,28.088853735867268,16.003475934057455,14.816960336963431,25.49530319901132,13.111052623872045,14.833879149573876,14.851140864444972,17.39047644333841,21.775132084279942,19.5240387936788,20.105722476000583,28.18533150198299,27.893846118770565,6.682189847919441,-7.371798198539823,12,0,12,0,,,,,
2024-07-24 13:30:00,19.888783561824912,21.003781457165076,13.889726809322363,21.492015422878833,19.770344859814273,27.74236697716551,16.005777490553683,14.68937416363108,26.06109243062999,13.018562923124808,14.659876954871134,14.824530796501405,17.612256573515115,21.878036115391573,19.67770160056578,20.174329192278208,27.9375961537065,27.345553523219763,7.114054647842712,-7.602288613556469,12,0,12,0,,,,,
2024-07-24 14:00:00,19.84374351867096,20.875406380332095,13.937287268862676,21.426313964619467,19.800901694317893,27.616768963097233,16.115365147641793,14.655050122595147,25.75432852207602,13.084331529131314,14.685995374875382,14.881657197220024,17.43847436465725,21.829642478600608,19.716404987479095,20.17205231477084,27.872480131891287,27.09140596239252,6.938119111469417,-7.48902669575679,12,0,12,0,,,,,
2024-07-24 14:30:00,20.118159501648982,20.89587155432906,14.156073051664238,22.29387048114265,20.148807767954168,27.633160461241356,16.096600475695805,14.63270319921751,25.782768571429337,13.347431925274952,14.885474539429548,14.955848963254835,17.890995049543513,22.737787501251265,20.064267130515216,20.52263276519412,27.83532259476324,27.217376609669653,6.73979850266482,-8.137797429478413,12,0,12,0,,,,,
2024-07-24 15:00:00,20.037490117088915,20.80540662589222,14.022526707817898,22.269361907914295,19.870018231622858,27.76519325286706,15.943885754155907,14.449561527457233,25.745450698726135,13.087507952965616,14.870076886144618,14.906567662501002,17.999033383024337,22.71152146130314,19.766769121896417,20.320321945302293,27.897395801099623,27.49275169523403,6.7828799180743236,-8.246835200096397,12,0,12,0,,,,,
2024-07-25 10:00:00,20.557546252573182,21.7004091015148,14.317240516499991,22.588116556299333,20.81447078493332,28.334705894838834,16.316852583801214,14.928541309965782,26.95346678354508,13.419171191222778,15.15203673274611,15.187575973522485,18.940860901876363,22.94189335598456,20.70026576262101,21.305976439150424,28.438739506533135,28.113159001062797,7.383168585014808,-8.27087603979934,12,0,12,0,,,,,
2024-07-25 10:30:00,20.820748091999015,21.741029333705622,14.883258017909132,22.917111579861757,20.938378606021963,28.68692500328345,16.68643864613025,15.193928771862916,26.8226308085193,14.060746838791744,15.671721871005763,15.704035011974296,19.269920222181277,23.27967910304386,20.81899428595144,21.44235408196551,28.816077776523745,28.413053995869973,6.857771315796494,-8.033853561952625,12,0,12,0,,,,,
2024-07-25 11:00:00,20.73803827501434,21.556782804539772,15.219545380578111,22.82003791178046,20.602655949721395,28.477975164313342,16.8645882810868,15.595436166998782,26.405031211607977,14.605016754381223,15.83118647316307,15.83951494410293,19.292169801851617,23.177133467881223,20.505954799959245,21.009534017896986,28.62514759942537,28.165074649381857,6.3372374239616605,-7.600492531202349,12,0,12,0,,,,,
2024-07-25 11:30:00,20.103518600086527,21.0719523772437,14.98525454698368,21.816133468236867,19.802972242045144,27.68206168111244,16.540368082688925,15.56564214783524,25.769784297063204,14.508645115897448,15.462689827528262,15.504380473107462,18.67266544575094,22.142917177393183,19.712124925427897,20.185814011389446,27.744980413349612,27.547862020786894,6.08669783026002,-6.830878921253186,12,0,12,0,,,,,
2024-07-25 13:30:00,20.390394971109927,21.34940671102818,15.321591732413632,22.091079869888983,20.242688544129766,27.891907646285773,16.858596550587965,15.62163818322496,26.084237685263624,14.695621162538536,15.94699599618156,15.965162277426304,19.105246607444716,22.408078502950552,20.15833344101059,20.600488600057098,27.88908349399424,27.89789907715658,6.027814978614547,-6.769488137475353,12,0,12,0,,,,,
2024-07-25 14:00:00,20.141508275148063,21.23775733478747,15.096641853806304,21.925212121281703,19.8928403754703,27.655599048475075,16.736917666998497,15.60867811194692,25.95701184207797,14.47377062078974,15.725674188862785,15.702777315672424,18.877977836071285,22.250279164823542,19.787960752427328,20.33823294719119,27.77740752738748,27.395737131926698,6.141115480981167,-6.828570267475399,12,0,12,0,,,,,
2024-07-25 14:30:00,20.18978863586608,20.979859172151084,15.010722466784651,21.96460763854061,20.10401788420818,27.843892231350925,16.312426898388043,15.50603553428746,25.75748348465249,14.370100963883212,15.639718632909307,15.750362916067653,18.850171159352417,22.300273695017825,20.02508830670911,20.438423735704568,28.05196370221821,27.397353759734404,5.969136705366433,-6.953885171755958,12,0,12,0,,,,,
2024-07-25 15:00:00,20.106711836926618,20.990445540718632,15.0331056092278,21.896979573645993,19.916925071712555,27.645372846063022,16.26697980828841,15.414240784933138,25.815207047306508,14.318031034459858,15.759718631529196,15.71806994830508,18.869673581415373,22.231462453277985,19.836597840193782,20.25671143248755,27.775925644319432,27.367375817455976,5.95733993149083,-6.863873964418191,12,0,12,0,,,,,
